X_vib_freq_energy,Y_vib_disp_rms,Z_vib_freq_energy,Z_vib_freq_mean,Z_vib_freq_rms,Z_vib_freq_shape_factor,Z_vib_freq_rms,Z_vib_freq_mean,Z_vib_freq_energy,Z-axial force
166.77500000000001,166.79129173910727,222554.67999999996,221711.75,58.485040822418853,107.2375,181.10366161400495,0.27270699925434588,262388.29000000004,20.14
180.77142857142857,180.81531224665997,228859.24,217571.71,348.8013403070579,330.90000000000003,330.91887601042043,0.95570913034086868,876058.42,18.899999999999995
189.97499999999999,190.01920955524471,288858.40000000002,298951.58,366.1438046919348,345.7714285714286,345.79736841103926,0.96397254412194833,837030.74,31.770000000000003
203.65714285714284,203.66898213943693,290367.38,308594.62,562.99822379826389,342.74999999999994,342.75519689714406,0.97963233953191375,939849,24.37
217.87500000000003,218.06251397248451,380410.08,420478.87,657.15305892702258,345.45714285714291,345.46120311424676,0.98886939095177362,835404.1,33.309999999999995
249.875,250.03123804836866,500124.95999999996,501306.63999999996,317.99547952761844,350.66249999999997,350.6661321684773,0.98793982646441036,983733.89,19.43
268.62857142857149,268.65279770418493,505220.27999999997,510638.14,750.64472288826494,346.3,346.30183005580551,0.98742474923272316,959399.66,7.7099999999999991
260.85000000000002,260.95844017774169,544794.46,605719.63,72.508127623243524,193.54285714285717,256.05705279432215,0.55149168728327558,458956.5,8.6699999999999982
170.72857142857143,170.80452904667706,204219.31,200852.59000000003,112.32430725359494,205.82499999999999,241.64744463784425,0.65098466838163771,467147.89999999997,13.959999999999999
187.70000000000002,187.71977786051207,281909.71999999997,261159.68000000002,430.20925141144977,310.17142857142852,310.19995394675902,0.9611927986123463,673568.08,12.86
198.5625,198.61118737372271,315571.23,326427.05,524.03387295097627,322.875,322.88125913406617,0.98216288017105535,834018.46,16.34
208.4,208.41187243395845,304048.56,337702.99999999994,731.70716478656948,326.86249999999995,326.87022463050988,0.97993345579886426,854753.15,26.459999999999997
257.01428571428568,257.07247171621805,462603.79000000004,432388.96000000008,499.38136729357456,331.97500000000002,331.97857611598977,0.98734098344236265,881678.2,18.47
268.85000000000002,268.86264151049323,578296.96000000008,576096.79999999993,555.41482245255213,324.76249999999999,324.79173134487274,0.97458143171256717,843917.35,26.98
166.4375,166.44184044284057,221623.09000000003,218698.35000000003,42.332020977033451,26.571428571428573,70.301391979716271,0.14285714285714288,34596,18.350000000000001
183.8125,183.92508325402491,270627.49,252143.7,266.68450461172279,384.15,384.16854374089507,0.97431174866302839,1180683.76,32.44
194.08571428571432,194.10252813544554,263730.53999999998,320202.26999999996,617.40285528517416,386.51428571428579,386.52357902572663,0.98023987812296054,1045803.34,25.830000000000002
205.43750000000003,205.58627446889543,338125.73,417920.47,552.34115363604769,375.31250000000006,375.33786612863878,0.96542387646994288,1127028.1099999999,22.91
