X_vib_vel_margin_factor,X_vib_freq_energy,X_vib_disp_rms,Y_vib_vel_skewness,Y_vib_vel_peak_factor,Y_vib_disp_std,Y_vib_vel_impulse_factor,Y_vib_disp_peak_factor,Z_vib_vel_peak_factor,Y-axial force
-0.234067573068649,1.4368424162141993,0.75377836144440902,1.2977713690461004,458.19781546318848,351361.74,3781.5140816873868,1.7777777777777777,1.4147814320882179,11.509999999999998
0,0,0,1.3228756555322954,16.617009357883866,47785.96,585.68409329847532,0,1.0650423884820617,21.910000000000004
0.70793345738236213,1.8382900600361156,0.914991421995628,1.811643254631353,138.89198012432951,244338.72,3748.1575307075877,2.1538461538461537,1.778801741014852,14.85
0.37947331922020555,1.3348476249438292,0.92962822305130421,1.6552117772047359,251.01052909048599,275894.97000000003,4594.7916438071488,1.4,1.3326382678180226,11.580000000000002
0.27671341221559936,1.2872469968571978,0.91348011905233706,1.3333333333333333,411.82381808591055,405929.32,4589.1448627634945,1.3243243243243243,1.3117977908872609,18.54
1.6488351397850225,1.6329931618554518,0.98787833990721308,2,259.51071177084293,512079.37,5126.5270164117928,1.696969696969697,1.5573872968108031,27.98
0.58911989779066376,1.7638342073763937,0.62994078834871214,1.8708286933869707,64.544558252419705,45735.070000000007,1506.3198768616749,2.8,1.7525939114664917,10.48
-0.47140452079103162,1.2888044650576527,0.9476225544736292,1.2199885626608373,140.1376236826805,182616.12000000002,3785.3297082288618,1.4,1.303589997960398,16.059999999999999
-2.2677868380553634,1.0170057972090072,0.95940322360024688,1.2082441866603539,46.30231918494755,210883.09,2650.2838998869538,1.0181818181818181,1.0385890915887255,24.05
1.3549305321968912,1.4291792020209928,0.99503719020998915,2.0320020320030481,500.61802875474405,294112.52999999997,5477.0512367513966,1.4545454545454546,1.3957484038762733,23.27
-2.0412414523193148,1.0518800373156749,1,1.0327955589886444,212.01714047959155,383165.14,2366.5261460630431,1.0652173913043479,1.0667349053072204,11.41
-1.0597754683082048,1.1758894715842625,0.91947444514207199,1.3098420799889596,208.79472717297747,390382.13,3197.0567491276811,1.2173913043478262,1.1515316291958617,21.92
-0.71720631640873178,1.1992507023933783,0.86824314212445919,1.1094003924504583,444.87652781417904,537805.66999999993,4528.0269985944205,1.28,1.1943779521307052,14.249999999999996
0.28267770203268211,1.8422647458873531,0.83651531321870876,2.1213203435596424,91.729415752449412,106079.48000000001,3562.9984563566682,2.1538461538461537,1.7372491279734275,16.200000000000003
-2.2677868380553634,1.0320936930842799,0.98810492932246385,1.0285189544531601,52.050627826596454,194390.01,2626.703185554089,1.037037037037037,1.0459712054721242,9.27
-0.28460498941515416,1.223185679325453,0.9228410014832954,1.1859989066577619,343.70045097439134,198939.31,4189.8447465270119,1.2727272727272727,1.2369847612294804,22.122222222222224
0.54504156951557348,1.4331406824066026,0.94337007051691568,1.5275252316519468,335.48171655525005,310449.36,4991.4297980209467,1.4848484848484849,1.4257100475347761,17.140000000000004
0.88769234352829385,1.5519671873263412,0.95038192662298293,1.6937687147353957,178.73239174011761,452063.58,4695.050448534681,1.6470588235294119,1.4867104571546796,21.269999999999996
1.0606601717798214,2.3094010767585034,0.58925565098878963,2,49.482320074952021,83026.17,1402.9191441419566,4,1.8750740328359201,20.57
-6.6197751346181929E-2,1.4162796168893961,0.95420078569177569,1.2649110640673518,166.44298680672267,526492.11,3989.1660603618466,1.5806451612903225,1.3893447653917619,18.740000000000002
1.5032767824676272,1.6181225573753748,0.98754143975738806,2.0412414523193152,311.90612140743337,687061.39,5426.2565759989111,1.6896551724137929,1.5223150728718908,23.339999999999996
-1.0867061078079241,1.1033545687347408,0.86602540378443871,1.0988845115895123,451.59126061812429,694125,3760.8127446072081,1.1200000000000001,1.1373826880277849,29.389999999999997
-1.2476112038756089,1.1487330537883811,0.92091092027238086,1.3018891098082388,34.275928663046983,826602.47,3061.2958244834817,1.1851851851851851,1.1245535784289098,19.599999999999998
-1.3577270894181979,1.0974065223374687,0.96523417813168033,1.1281521496355325,449.62770313735274,846441.44000000006,5058.4790627787943,1.1199999999999999,1.0983167885172027,12.52
2.2677868380553634,2.8284271247461898,0,1.2649110640673518,60.284642283404942,402157.91000000003,601.7253318583156,8,1.4624627289664629,13.539999999999997
-0.5891198977906642,1.2833778958394959,0.77784446826259723,1.1832159566199232,64.069159061573018,100892.29999999999,2747.9873154209217,1.5555555555555554,1.3590782926114671,13.41
-1.4097128147576694,1.1155467020454342,0.90352533151614411,1.0504514628777804,62.614466607737135,181196.73,3367.061200067501,1.1428571428571428,1.1032176880726052,10.920000000000003
-0.8245671138542211,1.1527417574296657,0.914991421995628,1.0988845115895123,307.96370379826072,232437.84,3678.2850453710084,1.1914893617021276,1.1757810670398896,16.419999999999995
1.2105782480647667,1.4198591479439078,0.96836405227008393,1.9321835661585918,445.99053080915132,306859.07,5404.8338285543723,1.4482758620689653,1.32319019038949,23.759999999999998
0.26867918719406036,1.3836653911007222,0.93104865340482357,1.4978617237881953,218.2362743188479,434525.32999999996,4215.0849677929727,1.4736842105263157,1.3131080829247452,19.650000000000002
0,1.5118578920369088,0.71151247353788527,1.2977713690461004,458.96465394562637,517998.51000000007,3726.4549507541346,2,1.466708523098184,29.240000000000002
2.2677868380553634,2.8284271247461898,0.35355339059327373,2.8284271247461898,42.332020977033451,4830.25,856.59303347622438,8,1.8089492651859804,17.899999999999999
0.46338425942327138,1.6614943214713946,0.9165444688834582,1.5396007178390021,151.56746494076961,157415.56,3848.6931873039712,1.8666666666666667,1.5712163604061544,29
0.76376261582597338,1.354335482415816,0.95038192662298293,1.3662601021279464,365.235475249807,231604.67,4836.5529637778773,1.4,1.39560559363307,22.349999999999998
-0.20701375632343366,1.2547100018550184,0.91132237686576723,1.2977713690461004,351.95535431155389,356844.94999999995,4411.166144003193,1.3023255813953489,1.2694968725852411,18.970000000000002
