Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131
-13931.0;-1091.0;-2391.0;-392.0;-286.0;-350.0;-288.0;-387.0;127666.0;128225.0;127661.0;289.0;309.0;327.0;261.0;289.0;319.0;309.0;327.0;363.0;3486.0;1175.0;2580.0;577.0;342.0;399.0;281.0;340.0;183819.0;183508.0;183401.0;12812.0;13325.0;13103.0;17069.0;17813.0;17381.0;21646.0;22461.0;23483.0;-8.268203109830742;22.591651173624022;0.5538003718330234;-21.050324124729897;12.95280753932705;5.694549421208816;-12.039707466910444;10.903931746723545;156576.3260697471;156935.3063622349;156611.93725261447;6079.950210407899;6105.234865213949;6138.168617974251;5486.506603891505;5701.1928252989455;4989.088579642515;1451.8779217532604;1479.2481979917504;1583.924419815841;437.3548790219335;183.14658500238914;383.4818180137602;59.01953720782255;72.11719041228774;33.5639067092361;31.868652143968472;34.27606594757398;24087.393842698133;23809.144870046675;24030.30283162224;2717.921883214409;2806.19870401446;2737.796726320945;3958.46594377468;4066.6110296962756;4352.652352747957;3451.2491254724514;3478.904427045916;3706.673998977851;-0.8979239515790701;-0.03824425427624916;0.023680160992097056;0.05036000593807602;0.25876531423899357;-0.03737864495334471;0.08538079158012206;0.021807789885208678;-0.24732824032425493;-0.23838367714731637;-0.24741692017047034;0.13405328008360962;0.2643785011833327;0.13506274306148236;0.7801006403832119;0.8499890027194766;0.7447192392939823;4.037861263761552;4.096878965576424;4.085931478835641;16.39161102044178;1.5351197137727688;1.5975319049863437;1.3199507831955684;1.160499127207908;1.6561279713811343;2.4866582072171983;2.3283118591791725;-1.8580895029264863;-1.862216431857457;-1.8563426531468363;-0.2986298644361738;-0.392021707758865;-0.2911649721110128;-0.16181438751795651;0.054368136967620107;-0.22462854299427581;15.914659969855968;16.717313755739188;16.311658820162567;P014_F11_C4;74;14;9;1;5;4,5;37,33;80;76;0,510067114
-15988.0;-1257.0;-2540.0;-411.0;-306.0;-318.0;-248.0;-382.0;128123.0;128400.0;127651.0;322.0;309.0;318.0;265.0;285.0;322.0;311.0;326.0;372.0;3510.0;1173.0;2668.0;351.0;422.0;288.0;250.0;392.0;183854.0;183776.0;183793.0;11688.0;11848.0;11933.0;18878.0;18118.0;18739.0;21395.0;23992.0;24913.0;-10.753952265629147;20.531278308942863;-1.5144476226361896;-21.2078490990305;12.91767226413239;5.265958955785619;-12.195911590382813;11.252102639252804;155207.6109902541;155472.01270449007;155023.68199617125;6097.917899408284;6059.082883745214;6177.324965193178;5022.758614688479;4964.858118691263;5452.8435868430215;1537.7989470936304;1585.5445527323354;1699.0385485555169;445.03807348402;182.84770078721638;383.6099490088088;59.60959507086748;73.07149532681562;33.64284253159991;32.29512734843619;35.35474288417324;24038.00272719869;23935.041325093098;24293.64705306713;2511.0312614889053;2634.2244473727374;2542.0860157925244;3925.472892285903;4052.1971648784934;3773.82326458375;3691.9196826549482;3731.1981598041875;4042.997231368632;-0.8350153417693361;-0.03273357114761556;0.02667761992042548;0.07808133222791586;0.3306915287819563;-0.06307851307652533;0.08957211472112005;0.031327887705387567;-0.1260307409344959;-0.12391252517894756;-0.13232991552891482;-0.13499590598923583;-0.12695119320207263;-0.13154150163610578;0.8071645509404818;0.7663437038957585;0.8104209320879368;4.083729638919767;4.115515065113887;4.161132744682572;17.207904537395237;1.7106278965729667;1.832126362638827;1.5248291531109732;1.6520007037492235;1.7308235227580528;2.817598191179022;2.4264268526591932;-1.906137188855467;-1.9067355354526418;-1.9053898675688001;-0.48463613320292565;-0.6172234443410916;-0.4808789670171416;0.24734089259926906;0.023990636858076453;0.29047311524109665;16.332962508489437;17.018017225573672;17.12705696943418;P014_F11_C5;75;14;9;1;5;4,5;37,33;80;75;0,503355705
-16248.0;-1177.0;-2554.0;-412.0;-289.0;-281.0;-350.0;-298.0;127800.0;127925.0;127833.0;313.0;298.0;322.0;259.0;284.0;328.0;306.0;320.0;365.0;3954.0;1115.0;2531.0;381.0;362.0;302.0;271.0;362.0;180053.0;180113.0;180202.0;9360.0;9691.0;9495.0;16883.0;17506.0;16879.0;19604.0;20720.0;21203.0;-8.97630209268729;21.86681162835724;-0.5403455776901506;-21.05038937282459;12.488453731259598;5.460764413014663;-12.004793898292611;10.899816111247876;152976.37660972404;153036.94253175647;152871.6415243101;5824.661060008761;5843.32667542707;5889.607665352606;4825.732895313185;5020.5929478756025;4300.588567674113;1546.6642137538327;1521.8504161191415;1667.7173017958826;440.0208044578612;179.82413317576734;379.7035631124961;53.82325867009247;67.42734212153135;32.31875336077091;30.729194680989526;35.22846967293983;23375.131340779284;23549.813976628302;23516.5062834549;2567.4878970847835;2633.7892914553995;2588.1690680282345;3573.0137666856126;3640.2712656755716;3804.4061360859;3652.9729290066343;3504.706446974461;3893.6481126131757;-0.7359025122118582;-0.03237139839569794;0.02277794425468297;0.0002388413684084716;0.20513846974714686;-0.15121664980024657;0.20613490784194663;0.016557192455289194;0.008176981799362036;-0.0001169237079507887;0.0033353992406047173;-0.5010554538029047;-0.36735323140816484;-0.5044032339372713;0.7611876682295224;0.8278047215498046;0.732458481594461;3.9061651148099643;3.9732088750888495;3.980247159119421;16.2375030851791;1.8785278641368883;2.0576484417243623;1.370458220934303;1.8011508235364841;2.089201429592036;3.3110998308221813;2.517952251735627;-1.9337097316030836;-1.9301317044932025;-1.9305662380458237;-0.5867468558973474;-0.7238005731070181;-0.5689600543258031;0.24124956623559513;0.5668864412668766;0.06984857194831129;14.684553172741488;15.516686146036442;15.276499973110642;P014_F11_C6;76;14;9;1;5;4,5;37,33;80;74;0,496644295
-10031.0;-1219.0;-2661.0;-358.0;-323.0;-415.0;-290.0;-349.0;128299.0;128011.0;127796.0;290.0;307.0;318.0;284.0;288.0;321.0;308.0;328.0;364.0;3369.0;1250.0;2830.0;453.0;347.0;420.0;312.0;340.0;179323.0;179378.0;178954.0;8907.0;9090.0;9099.0;16799.0;17428.0;16873.0;35841.0;37288.0;37172.0;-12.21393131801563;17.66993770570663;-3.9923864517288523;-20.73085235081156;12.685805896096301;4.926126675494746;-12.453857784461924;10.663581309387242;151052.5032857973;151146.7291787742;150847.27640931646;5698.138718762573;5581.215968527873;5750.438195717287;4216.828244445438;4160.61013009075;4662.16996736555;1490.3861594170503;1505.88108543073;1617.9030801555725;430.0602317163824;180.56961372130908;378.8322177818876;49.53785175727085;64.14681883699872;30.266882141995367;29.460927227622797;34.72974521857451;21424.190481993795;21565.898434768103;21714.62654818289;2355.9448685480475;2512.0803185111326;2377.1505781025885;3238.6118287780014;3404.562848201663;3143.2448059219046;3761.6521940192642;3727.2248360160434;3950.546687976892;-0.509795746615621;0.010664906975787388;0.039911873732343145;0.0028583139207445755;0.21148276320380044;-0.10979733754786766;0.18327146081819157;0.054779291949236954;0.08280967441821593;0.0803482843483367;0.0712909215763022;-0.5708253592899333;-0.47218439644236965;-0.5530924959421235;0.6721321780618744;0.7492222062147231;0.6474818633258542;4.779531679819461;4.938435781865251;4.640986271078189;9.629030610801433;2.022564509600546;2.15069376390663;1.2451583824108283;1.9165281298832797;2.6921489958778855;3.3624270944463266;2.4912289488361186;-1.8067029194119337;-1.8142283867888678;-1.8108517529867734;-0.39441527032718016;-0.6078088550802185;-0.40747909808802074;0.1825096906365813;0.4060482872494693;0.27076610788496014;25.392949430534916;27.777840261526702;23.11846571656686;P014_F11_C7;77;14;9;1;5;4,5;37,33;80;73;0,489932886
-16271.0;-1176.0;-2579.0;-445.0;-322.0;-374.0;-300.0;-369.0;2215.0;1977.0;2616.0;319.0;323.0;333.0;270.0;275.0;313.0;302.0;327.0;366.0;2884.0;1163.0;2536.0;425.0;372.0;435.0;265.0;524.0;360076.0;359869.0;378266.0;15348.0;16157.0;15791.0;19162.0;19183.0;19020.0;36223.0;36982.0;37341.0;-12.915574177966333;16.854057323167396;-4.497496601057997;-20.984982410177228;12.778546836986209;5.3862888824525434;-12.192693445292104;10.797072017195324;146975.77449111198;146911.4145124208;147042.32878651939;5730.536981999663;5869.092118544272;5796.614184377278;5353.446237312847;5453.52513598385;5424.638885773566;6701.398671003196;6562.358857174901;7079.450877586497;367.80079700276406;164.2316742095001;338.3043841473283;52.47304539986638;64.52618043750626;29.562764030926864;28.08764936711573;30.746087362180205;31572.866409648163;31595.614806835478;32193.45493632344;3604.73791653657;3669.152043030946;3647.5495524385474;4524.23255654975;4663.994948806459;4510.241118035433;9687.249186573124;9668.445974878337;10197.984555901008;-1.393531308659324;0.062058787454557444;0.07333073715813401;0.24926843894602893;0.27476716969611026;0.026326255276154297;-0.017662919015208448;0.03460099590698265;-0.9757831620872871;-0.972011233976945;-0.7466370857180635;0.5252112587433249;0.5257566788495535;0.5326630768655778;0.8451182104278407;0.8395104667611903;0.8752057897548595;1.2111173985751869;1.2542961078609562;1.231564763178612;25.208472823570112;1.6416641472081004;1.8826051407470032;3.2161962843775562;2.2609390797698463;2.1553741605030474;2.7009024198120697;2.729873669052621;9.918758527038573;9.891660783273087;10.798169065929871;-0.592717065633499;-0.5726571739285014;-0.5845298515253847;-0.2570370822512942;-0.24010284572234886;-0.1759546063239159;-0.0622747993282311;0.010010135090992023;-0.004941181056200783;P014_F12_C1;78;14;9;1;5;4,5;37,33;80;72;0,483221477
-12759.0;-1169.0;-2425.0;-355.0;-282.0;-303.0;-252.0;-319.0;1848.0;1898.0;2446.0;289.0;302.0;316.0;292.0;294.0;314.0;296.0;316.0;355.0;2550.0;1190.0;2680.0;412.0;353.0;350.0;261.0;365.0;368305.0;387101.0;352467.0;14930.0;15049.0;15142.0;17913.0;19831.0;18536.0;43478.0;44970.0;43918.0;-15.632419587840822;16.205118775152656;-4.11076362289152;-20.99391281159436;12.448249398982597;5.605501879218402;-12.132686593596883;11.13428794959257;154559.48500474961;154969.81540914642;154342.72621794;5936.424073822771;5994.558013298955;6007.19819514181;5657.812016555842;5852.526801465599;5295.65215768761;3709.672241823857;3566.3827181435745;3923.295901750577;373.0590688127464;170.08363838934176;363.77929244073437;59.78474406444083;74.31100509132655;32.72760716333669;31.766521608652738;33.35693726916937;44753.6753292493;45568.59255870726;44403.679697290936;3348.299109552191;3408.12110799514;3371.819792182875;4428.840754042031;4505.116195451248;4759.939152595875;8084.003857007212;7964.0408929259775;8258.682521673567;-0.363348935335702;0.09562103408388974;0.07320536819901334;0.1088748516413156;0.3119656310342461;-0.01665295103037066;0.01663593463412565;0.0032184833148012383;-1.253515353934187;-1.050712737643221;-1.389013872498212;0.41077204489209695;0.47256391466317266;0.40323179593183955;0.734195761059517;0.7550542976288289;0.7160320469509142;2.742302294033066;2.905148186719968;2.6832513257231314;9.853770583838818;1.8233578301914948;1.8247011985555366;1.4734848547941661;1.2950079029115775;1.6653704631603716;2.048742065757514;3.009096618293933;5.996488697542912;6.369438092092544;5.550625164936806;-0.10994504532430627;-0.13332335436559006;-0.11283936657322036;-0.49183679879614495;-0.4216606122518791;-0.5648356561023733;6.906002364180603;8.161413103981525;6.4901348477702925;P014_F12_C2;79;14;9;1;5;4,5;37,33;80;71;0,476510067
-11286.0;-1314.0;-2495.0;-448.0;-305.0;-376.0;-270.0;-470.0;127606.0;128028.0;127836.0;285.0;309.0;332.0;261.0;284.0;330.0;312.0;319.0;358.0;2996.0;1278.0;2972.0;415.0;359.0;457.0;272.0;451.0;184196.0;184399.0;184309.0;14176.0;14606.0;14561.0;17223.0;17727.0;17373.0;24665.0;25776.0;26601.0;-10.860490442097005;18.735755675783402;-3.9334612412817895;-20.846073908755656;12.998268023039248;5.445229589758718;-12.117410639083682;11.566582651285024;158645.2872281534;158968.47461447213;158808.23582443653;6345.666310794781;6298.277619612495;6396.171174377224;5675.086239620403;5645.58256227758;6016.74590747331;1498.612376433373;1499.7753657572164;1672.6688018979835;412.8077375090139;185.22854248067918;390.51388416529215;59.341790392617916;75.71584392691577;33.88140644657469;32.49632309104382;34.066216263719085;24685.250937557852;24430.9047516904;24780.142333802145;2944.7303570482477;3080.7844970386777;2980.9636004864788;4521.876713172369;4653.4578802501865;4341.284516453124;3483.0763764937706;3552.676777207257;3795.705945162056;-0.4032774237422456;0.0393419775741279;0.04948568498244365;0.14973537468950773;0.24284329372736863;-0.022831856387062265;-0.09998949376145999;0.01967559667988913;-0.34620205125861964;-0.34024286313067104;-0.3449525733604784;0.5261827735076336;0.4814859499026378;0.5393511395232057;0.7616830725054385;0.7333763684723368;0.7853386165640981;4.16909404949186;4.24718178597926;4.219670147231565;8.205287769663675;1.5529631993870714;1.5798232773874163;1.4329656628706777;0.9981318633834397;1.5584596644411581;1.8622113885823843;2.927091305845587;-1.8016271876919994;-1.8059576485767388;-1.8050097579762183;0.08233762939343814;-0.05000836692348143;0.10608192080246237;-0.36960566045821386;-0.4282251318203554;-0.3126854195140436;17.696713981087605;18.80658634557842;18.04437384438901;P014_F12_C3;80;14;9;1;5;4,5;37,33;80;70;0,469798658
-10518.0;-1104.0;-2869.0;-371.0;-290.0;-329.0;-403.0;-292.0;127562.0;128134.0;127816.0;305.0;302.0;308.0;266.0;288.0;321.0;307.0;318.0;366.0;3593.0;1164.0;2848.0;506.0;377.0;390.0;284.0;315.0;185001.0;185280.0;185779.0;13730.0;13979.0;13702.0;16523.0;17244.0;16974.0;20017.0;20692.0;21267.0;-5.701136204080434;24.704812228452937;1.862525097156039;-20.941586592426944;12.57453071987092;5.837539395891325;-11.795801367760298;11.319606283034839;156017.47586562487;156386.0675048586;156343.67580216556;6115.401697536985;6137.369610915004;6170.226073850791;5233.01868083925;5450.122159203585;4792.378971165668;1392.052472930631;1413.7716257486218;1512.6890492999644;420.0014841153112;186.23853486940988;403.115470861825;57.201828344638606;73.01508894229649;33.20894272886544;31.9339714957316;33.49593007178153;25203.932459825362;24909.90728813264;25111.92956487228;3084.7399212915134;3174.589796546546;3115.053905012544;4041.6120963906133;4130.403901022853;4334.075399985252;3434.798366104272;3381.1550015181915;3626.112914497378;-0.20856799870041573;-0.028400021006497828;0.022063153643985766;0.049754567378975975;0.23388041701939813;-0.05116811231755827;-0.10402215874166806;-0.0027084301865194513;-0.13997244161718522;-0.13426709780057888;-0.13566196219221338;0.0349924791162159;0.131668513785951;0.026655364282034806;0.7376246171315959;0.7582495770632109;0.7173511181103895;4.373245276986323;4.333359866332608;4.399399020578557;5.103612730340657;1.836737562209013;1.8724834967046284;1.6143516183085618;1.349160097698892;1.7916936336130602;2.4442546076466307;2.6864795618891124;-1.9068030824536375;-1.908366290813774;-1.9100863208713408;-0.3699303514865373;-0.44252298885478947;-0.3767548580382205;-0.3322418216599834;-0.24004388710427493;-0.43153893246744435;19.00330746885676;18.86743340220934;19.219893579942866;P014_F12_C4;81;14;9;1;5;4,5;37,33;80;69;0,463087248
-16990.0;-1376.0;-3002.0;-462.0;-301.0;-435.0;-260.0;-532.0;127400.0;127736.0;127931.0;296.0;317.0;325.0;272.0;296.0;326.0;305.0;321.0;362.0;3561.0;1226.0;2878.0;506.0;429.0;369.0;274.0;526.0;185437.0;185692.0;185851.0;12382.0;12538.0;12489.0;16806.0;17036.0;16981.0;24726.0;25775.0;26630.0;-11.392574776410207;18.285079634662797;-3.188869707301405;-21.067997738889158;13.031480968277496;5.1972827685217435;-12.119818534837464;10.754138095564985;155245.58555084746;155411.6963135593;155576.76262711865;6178.991016949152;6131.920254237288;6246.05343220339;5047.704703389831;4973.043855932204;5468.824279661017;1627.2444491525423;1649.9315677966101;1787.9822881355933;439.4423912303089;187.88184067325525;409.8455621617258;56.478522898826895;74.06328371529956;34.29631251295199;32.19557795804889;35.06952282678793;25048.10790891697;24991.22241190647;24906.592031877484;2796.12809756101;2920.4715437106497;2832.0347045508806;4070.5486780095966;4168.158301547951;3961.7624402289443;3881.5538794753365;3889.528391330956;4159.319414424878;-0.5242694271424004;0.0154326811473157;0.03242152740336834;0.03625385976313451;0.23797742486299187;-0.06576900193227982;-0.1137945738272028;0.021584210473275335;-0.07619082285707972;-0.07577767375509124;-0.07061290735597037;-0.14483771805065768;-0.08982912633327056;-0.1295060914826256;0.7746471392428217;0.7433038982369794;0.7758717259555489;4.003798710278499;4.015186003434281;4.022184736819438;12.114799620303817;1.9275537323802387;2.003587616893183;1.5137230385786635;1.818715378941758;1.8785721846581103;2.6942900360568007;2.889869318889045;-1.9186467114067804;-1.9166215473689492;-1.9218251940266187;-0.5452257299055474;-0.7149064874123257;-0.5733160310208127;-0.10757066439677221;-0.23270142888655165;-0.05702307626835479;15.906498238911322;16.304988850518292;15.998167486502322;P014_F12_C5;82;14;9;1;5;4,5;37,33;80;68;0,456375839
-16559.0;-1519.0;-2900.0;-401.0;-324.0;-329.0;-268.0;-376.0;127499.0;127776.0;128308.0;289.0;316.0;322.0;284.0;290.0;323.0;298.0;323.0;361.0;3773.0;1382.0;2916.0;366.0;394.0;361.0;383.0;347.0;181942.0;182404.0;182279.0;9975.0;10445.0;10047.0;16292.0;17235.0;16565.0;22119.0;23041.0;23845.0;-8.502877724656614;22.190887099193546;0.01617816711075717;-20.693864823759252;12.5289286100649;5.652503043179052;-12.107363538760419;11.10027445429595;154645.88673242126;154533.0523612563;154877.87327848733;6265.704104358892;6289.472342166265;6311.455979273669;5251.521385391573;5475.693559383664;4714.377437389209;1679.4765692468525;1721.530521339939;1829.9873187582382;449.65160952834117;189.7455753536276;413.07671026063633;57.41089198429018;72.52007012819192;34.70230947358434;32.481495001959544;36.897618894508895;24103.6252015164;24414.932393304556;24102.85741991911;2474.0318107229423;2571.997978578119;2509.267917940608;3712.0625668689163;3820.610251584537;4036.4536275270193;3850.753330329489;3851.0552238988953;4089.0187804148372;-0.6729839353462568;-0.012426712461888562;0.03200663866683001;-0.010797221661710836;0.20647933659661408;-0.08717353476938712;0.014621008220496402;-0.07507105801710862;-0.08029299163681226;-0.0813534165099512;-0.07153751320296325;-0.3238783958969991;-0.1778975976865711;-0.31449576288173026;0.742299046622894;0.8400016065297294;0.720361290735583;3.6344996016893556;3.6498965114634787;3.6051820516798343;14.056034768151921;1.9343859729105466;2.020314857489617;1.388928351998933;1.6533452130984472;1.7551411484747055;2.5613017169111627;2.61525865757915;-1.923705763088939;-1.9241614269268614;-1.9266390415665995;-0.7762868616664322;-0.9601761463326914;-0.7956315283647104;0.05152520731500232;0.3660704012557936;-0.01527202587415788;12.575278767564077;12.951115950516655;12.318793783769054;P014_F12_C6;83;14;9;1;5;4,5;37,33;80;67;0,44966443
-13247.0;-1401.0;-3071.0;-471.0;-339.0;-332.0;-288.0;-259.0;127592.0;127940.0;127686.0;288.0;296.0;337.0;262.0;286.0;321.0;304.0;324.0;358.0;3760.0;1325.0;2805.0;576.0;404.0;319.0;254.0;318.0;180507.0;180688.0;180445.0;9829.0;10070.0;9997.0;17051.0;17163.0;17037.0;35012.0;36482.0;36917.0;-8.509630111180408;22.0133869633826;-0.7722743106566505;-20.898931268619137;12.72408012162834;5.736243756259753;-12.080175269064274;11.588035236351438;149062.81882955728;149354.58886398206;149321.2591065567;5402.1196861740455;5320.1918581378595;5464.3980065647265;3980.791850132095;3895.1108398046595;4371.700064046113;1583.6778880794172;1625.9598510927867;1718.6496677607877;430.4553503771004;179.63119011581793;391.8651198305231;49.34071012841101;65.56111031086465;31.002243568311368;29.662900861830824;34.39162097932235;22459.893870796805;22252.915385931203;22413.99843241086;3019.674443084872;3131.7830747068692;3037.74313746417;3450.0118433104685;3526.0512455665707;3346.213164945679;4415.685499166178;4474.976031817229;4658.751404398204;-0.6830378102898728;-0.009054271820268718;0.025607358232017423;-0.0015105447306775596;0.24527413749032523;-0.11128565740218009;-0.01283774201619741;0.07227820476078542;0.2705827146304467;0.2824753464354463;0.27333540211081886;-0.2777316878139594;-0.17792898909700763;-0.2636269006569557;0.7859797455396519;0.8160354244633602;0.6532352498470972;5.094049435625687;5.25083139327872;5.12811414499981;13.471845450641702;2.385095184389817;2.6768908557385016;1.9960854996956048;2.734552732241016;2.8647348668797283;3.6872451896556573;3.298261152429305;-1.764258314005468;-1.7597788418429954;-1.761673645247274;-0.9731924339331939;-1.0739119843693823;-0.9775164742627966;0.11577303865627853;0.1630768772542166;-0.10509721291842888;28.053189078811695;30.40569262773245;28.571876574509304;P014_F12_C7;84;14;9;1;5;4,5;37,33;80;66;0,44295302
-21490.0;-2021.0;-1820.0;-383.0;-379.0;-268.0;-269.0;-508.0;1791.0;2087.0;1714.0;296.0;307.0;322.0;268.0;280.0;317.0;346.0;344.0;361.0;12715.0;718.0;1871.0;292.0;392.0;305.0;185.0;532.0;360918.0;360146.0;362613.0;17246.0;17523.0;17379.0;19181.0;19969.0;19563.0;37140.0;35411.0;37129.0;-26.706744316400016;13.184341386383393;-6.164625073931101;-18.949982139919094;10.898938561068167;4.660876485054953;-12.217441731644488;8.97574730305173;158739.5802869746;158809.89568017036;158813.19525427168;5393.417101860771;5553.015400801095;5484.9575875880955;5141.516566952289;5179.035161993612;5146.656112153323;8027.366146123815;7753.497604319829;8060.2648811032805;1603.5522443733528;112.6729160315063;255.09773890377156;17.413081976033844;22.605555138234628;13.932529540043753;11.823845573382282;16.934976009489876;45266.57523646224;45703.00404763415;45396.27814977177;4030.2403514251628;4120.02528961467;4073.6712278330565;5061.821229045033;5142.344282888375;5067.146801465728;10420.916097560495;10235.348555683735;10571.291903612344;-2.5974560533262223;-0.18232816705381413;-0.007178645397016134;-0.15050532389737997;-0.2697479241255758;0.01536149245137239;-0.14432259025963246;0.02550803165523964;-0.3226041254286889;-0.2368267090680908;-0.27650473054887414;1.0145460923963519;1.0196865286353223;1.01971786152316;1.0816548906130918;1.102178437713573;1.094469681057296;0.9568976419191351;0.9611302605709197;0.975721886407368;32.332015817096426;1.685249404213553;1.055892220261157;6.54843728643862;5.449782186814005;9.116351799488392;4.060191192670498;21.694111476032475;2.283379180253334;2.4854525264385314;2.41972577741039;0.45230443795556763;0.4482319853756991;0.45230394700594756;0.10832320880287183;0.15618380170231116;0.1284023917899737;-0.6184328428911354;-0.6905957865330001;-0.6123552216029267;P015_F01_C1;43;15;7;1;10;4,5;41,33;80;84;0,666666667
-21112.0;-1575.0;-1856.0;-256.0;-225.0;-233.0;-157.0;-525.0;2702.0;4006.0;2892.0;298.0;321.0;325.0;280.0;285.0;310.0;346.0;357.0;362.0;15924.0;735.0;1789.0;225.0;265.0;293.0;151.0;545.0;353424.0;356766.0;370619.0;17704.0;17944.0;18013.0;19294.0;19767.0;19493.0;44288.0;44170.0;43153.0;11.335946882603254;14.271305540611024;-4.9891589725958685;-18.94305204432395;10.63955901343013;4.431025591231429;-12.407892042657723;8.630748551879755;169048.4129950132;169377.63998239953;169234.88345555883;5617.880316808448;5600.165679084776;5643.42672337929;5942.5278967439135;5793.867615136403;5846.660838955706;3543.700616016427;3373.246905250807;3613.1373716632443;1689.750752774884;116.15538998369452;273.65614935968017;21.89736908870733;27.373614106087825;16.4054865962143;14.338923983282768;20.432281690955172;62282.51271760157;61838.69706532808;62013.49777399582;3507.7862046516625;3594.3855216042953;3547.305508990073;5068.6816934864555;5137.222316531328;5073.069865242385;7018.14193126605;6683.377635081414;7100.542763507202;-0.5160081721545616;-0.17195781027325507;0.009181752508945838;-0.039807681461953986;-0.2937366348340683;-0.06117615484640543;-0.17594081502650077;0.09623865625147772;-0.7280827969285362;-0.7508215717247853;-0.7095190334613206;1.1230004289151276;1.2109017262540087;1.1636671290148308;0.8460705142275504;0.9412494195660653;0.8936713902878327;2.7711604053784344;2.958024988795847;2.762704748022906;33.573413820762276;1.7417704893465045;1.2730608379864403;4.7468418681939575;3.7624541296979617;10.622251875433568;3.427461255427751;15.948152821177878;0.6272476659243251;0.6133220246567475;0.7356590231665114;2.1434103355038383;2.161899524025654;2.2004565486934666;0.1802713375284779;0.31876398400438166;0.21396091323843214;7.542842733827703;9.096541275622885;7.405605484640736;P015_F01_C2;44;15;7;1;10;4,5;41,33;80;83;0,658730159
-20133.0;-1315.0;-1825.0;-226.0;-239.0;-221.0;-187.0;-384.0;2162.0;2094.0;2425.0;288.0;321.0;307.0;269.0;281.0;313.0;342.0;348.0;358.0;2366.0;732.0;1897.0;195.0;253.0;229.0;123.0;407.0;380649.0;375343.0;378836.0;16950.0;17449.0;17183.0;18763.0;19551.0;19808.0;45544.0;45825.0;44617.0;-19.938168906301897;16.358635053185623;-4.022679261781361;-18.500663981166866;11.354258906541222;4.609834743113713;-12.416377190335236;9.240671137570477;159880.3215328041;160091.21897618493;160634.4894349755;5193.662065141256;5115.8127772589305;5222.811872519263;5252.16568409993;5602.345902404856;5494.904477002101;3624.7054342750407;3529.445190287182;3699.218713518562;945.2724954580352;110.0703984215692;268.2879034814066;23.41402663960611;29.496237160898993;16.27367984355421;14.136842450225073;19.35394239948924;69987.18872824403;70178.40773316166;70072.72164046294;3376.732515564899;3423.1211905352166;3411.0926038475436;4899.709236729752;5031.95745392093;4999.417911273567;7226.759600714689;7022.51912522043;7284.515201388964;-7.707077174610042;-0.10381258364046525;0.004336066105180205;-0.15656922622110728;-0.262078799927076;-0.04730696993970673;-0.15841450035773386;0.1062219714177858;-0.6876640077072759;-0.6858973938239983;-0.6726255600544396;1.013099792840097;1.0711067763467075;1.0286167860913027;0.9883633888530252;0.9096324184755765;0.9635908565770248;2.780744943744428;2.916279299264491;2.7357131356049247;86.4799246779615;1.63967243578636;1.612053587054156;3.719970915322822;4.005373276724111;9.743502936170975;3.6847818639543606;15.954074125638439;0.2731744187591154;0.26014557791895054;0.3085088789143984;2.030475003741688;1.9898561635899181;1.994700893075092;0.4076626598577673;0.29771271096300334;0.40612573993830914;7.663521283888386;8.761494001539504;7.315025933408862;P015_F01_C3;45;15;7;1;10;4,5;41,33;80;82;0,650793651
